Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Dispossessed,Age,Nationality,Rank
2020/21,323012.0,Cheikhou Kouyaté,Cheikhou,Kouyaté,M,8.0,Centre Defensive Midfielder,n/a,n/a,8.0,34 years 246 days,Senegal,242.0
2020/21,356468.0,Nemanja Matic,Nemanja,Matic,M,31.0,Centre Defensive Midfielder,n/a,n/a,8.0,36 years 22 days,Serbia,242.0
2020/21,314795.0,Kenny Tete,Kenny,Tete,D,n/a,Right Full Back,Fulham,FUL,8.0,28 years 319 days,Netherlands,242.0
2020/21,360741.0,Donny van de Beek,Donny,van de Beek,M,6.0,Centre Central Midfielder,n/a,n/a,8.0,27 years 127 days,Netherlands,242.0
2020/21,128164.0,Joel Ward,Joel,Ward,D,n/a,Defender,Crystal Palace,CRY,8.0,34 years 299 days,England,242.0
2020/21,289629.0,Tammy Abraham,Tammy,Abraham,F,9.0,Centre Striker,n/a,n/a,7.0,26 years 326 days,England,251.0
2020/21,356788.0,Carlos Vinícius,Carlos Vinícius,Alves Morais,F,95.0,Centre Striker,n/a,n/a,7.0,29 years 151 days,Brazil,251.0
2020/21,319918.0,Gareth Bale,Gareth,Bale,F,11.0,Left/Right Winger,n/a,n/a,7.0,35 years 38 days,Wales,251.0
2020/21,356522.0,Jonny,Jonathan,Castro Otto,D,19.0,Defender,n/a,n/a,7.0,30 years 173 days,Spain,251.0
2020/21,282098.0,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,F,7.0,Forward,n/a,n/a,7.0,31 years 12 days,Iran,251.0
2020/21,160422.0,Ezri Konsa,Ezri,Konsa,D,4.0,Centre Central Defender,Aston Villa,AVL,7.0,26 years 305 days,England,251.0
2020/21,342631.0,Jake Livermore,Jake,Livermore,M,8.0,Centre Defensive Midfielder,West Bromwich Albion,WBA,7.0,34 years 283 days,England,251.0
2020/21,360652.0,Diego Llorente,Diego,Llorente,D,3.0,Centre Central Defender,Leeds United,LEE,7.0,31 years 7 days,Spain,251.0
2020/21,96938.0,Shane Long,Shane,Long,F,7.0,Centre Striker,Southampton,SOU,7.0,37 years 214 days,Ireland,251.0
2020/21,356123.0,Javier Manquillo,Javier,Manquillo,D,22.0,Right Full Back,n/a,n/a,7.0,30 years 110 days,Spain,251.0
2020/21,166789.0,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,M,n/a,Midfielder,Arsenal,ARS,7.0,23 years 66 days,Brazil,251.0
2020/21,144579.0,Oliver Norwood,Oliver,Norwood,M,16.0,Centre Central Midfielder,Sheffield United,SHU,7.0,33 years 133 days,Northern Ireland,251.0
2020/21,343487.0,Mohammed Salisu,Mohammed,Salisu,D,22.0,Central Defender,Southampton,SOU,7.0,25 years 128 days,Ghana,251.0
2020/21,289343.0,Xherdan Shaqiri,Xherdan,Shaqiri,M,29.0,Left/Right Winger,n/a,n/a,7.0,32 years 318 days,Switzerland,251.0
2020/21,362162.0,Emile Smith Rowe,Emile,Smith Rowe,M,32.0,Centre Attacking Midfielder,n/a,n/a,7.0,24 years 26 days,England,251.0
2020/21,347736.0,Fabinho,Fábio Henrique,Tavares,M,8.0,Centre Defensive Midfielder,n/a,n/a,7.0,30 years 305 days,Brazil,251.0
2020/21,362142.0,Conor Townsend,Conor,Townsend,D,22.0,Left Full Back,West Bromwich Albion,WBA,7.0,31 years 172 days,England,251.0
2020/21,186988.0,Joël Veltman,Joël,Veltman,D,34.0,Centre/Right Full Back,Brighton & Hove Albion,BHA,7.0,32 years 221 days,Netherlands,251.0
2020/21,341459.0,César Azpilicueta,César,Azpilicueta,D,3.0,Right Full Back,n/a,n/a,6.0,34 years 361 days,Spain,269.0
2020/21,202648.0,Gabriel Magalhães,Gabriel,dos Santos Magalhães,D,6.0,Centre Central Defender,Arsenal,ARS,6.0,26 years 248 days,Brazil,269.0
2020/21,281624.0,Olivier Giroud,Olivier,Giroud,F,9.0,Centre Striker,n/a,n/a,6.0,37 years 328 days,France,269.0
2020/21,359359.0,Ben Godfrey,Ben,Godfrey,D,5.0,Centre Central Defender,n/a,n/a,6.0,26 years 221 days,England,269.0
2020/21,337366.0,Ki-Jana Hoever,Ki-Jana,Hoever,D,17.0,Right Full Back,n/a,n/a,6.0,22 years 218 days,Netherlands,269.0
2020/21,346845.0,Rob Holding,Rob,Holding,D,4.0,Centre Central Defender,n/a,n/a,6.0,28 years 338 days,England,269.0
2020/21,357711.0,Mason Holgate,Mason,Holgate,D,5.0,Defender,n/a,n/a,6.0,27 years 306 days,England,269.0
2020/21,361626.0,Ben Johnson,Ben,Johnson,D,18.0,Right Full Back,n/a,n/a,6.0,24 years 212 days,England,269.0
2020/21,317864.0,Joshua King,Joshua,King,F,15.0,Left/Centre/Right Striker,n/a,n/a,6.0,32 years 221 days,Norway,269.0
2020/21,345135.0,Tariq Lamptey,Tariq,Lamptey,D,n/a,Defender,Brighton & Hove Albion,BHA,6.0,23 years 328 days,Ghana,269.0
2020/21,135591.0,Sean Longstaff,Sean,Longstaff,M,36.0,Centre Central Midfielder,Newcastle United,NEW,6.0,26 years 298 days,England,269.0
2020/21,161345.0,Harry Maguire,Harry,Maguire,D,5.0,Centre Central Defender,Manchester United,MUN,6.0,31 years 171 days,England,269.0
2020/21,354745.0,Juan Mata,Juan,Mata,M,64.0,Midfielder,n/a,n/a,6.0,36 years 117 days,Spain,269.0
2020/21,4029.0,Mark Noble,Mark,Noble,M,16.0,Centre Central Midfielder,n/a,n/a,6.0,37 years 107 days,England,269.0
2020/21,342494.0,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,D,3.0,Left Full Back,Wolverhampton Wanderers,WOL,6.0,25 years 136 days,Portugal,269.0
2020/21,363001.0,Matt Targett,Matt,Targett,D,n/a,Left Full Back,n/a,n/a,6.0,28 years 340 days,England,269.0
2020/21,337920.0,Patrick van Aanholt,Patrick,van Aanholt,D,30.0,Left Full Back,n/a,n/a,6.0,33 years 360 days,Netherlands,269.0
2020/21,287385.0,Jannik Vestergaard,Jannik,Vestergaard,D,23.0,Centre Central Defender,n/a,n/a,6.0,32 years 20 days,Denmark,269.0
2020/21,336893.0,Adam Webster,Adam,Webster,D,4.0,Defender,Brighton & Hove Albion,BHA,6.0,29 years 232 days,England,269.0
2020/21,319999.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,D,17.0,Left Full Back,n/a,n/a,6.0,27 years 252 days,Ukraine,269.0
2020/21,359177.0,Tosin Adarabioyo,Tosin,Adarabioyo,D,4.0,Centre Central Defender,n/a,n/a,5.0,26 years 334 days,England,289.0
