Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Fouls,Age,Nationality,Rank
2017/18,288590.0,Scott Dann,Scott,Dann,D,6.0,Centre Central Defender,n/a,n/a,12.0,37 years 191 days,England,262.0
2017/18,303240.0,Jermain Defoe,Jermain,Defoe,F,10.0,Centre Striker,n/a,n/a,12.0,41 years 321 days,England,262.0
2017/18,311979.0,Christian Fuchs,Christian,Fuchs,D,22.0,Left Full Back,n/a,n/a,12.0,38 years 138 days,Austria,262.0
2017/18,357711.0,Mason Holgate,Mason,Holgate,D,5.0,Defender,n/a,n/a,12.0,27 years 306 days,England,262.0
2017/18,305212.0,Bruno Martins Indi,Bruno,Martins Indi,D,4.0,Defender,n/a,n/a,12.0,32 years 197 days,Netherlands,262.0
2017/18,354745.0,Juan Mata,Juan,Mata,M,64.0,Midfielder,n/a,n/a,12.0,36 years 117 days,Spain,262.0
2017/18,336374.0,David Luiz,David Luiz,Moreira Marinho,D,23.0,Centre Central Defender,n/a,n/a,12.0,37 years 123 days,Brazil,262.0
2017/18,277658.0,Danny Rose,Danny,Rose,D,3.0,Left Full Back,n/a,n/a,12.0,34 years 52 days,England,262.0
2017/18,277018.0,Sam Field,Sam,Field,M,8.0,Centre Central Midfielder,n/a,n/a,11.0,26 years 107 days,England,273.0
2017/18,288974.0,Andre Gray,Andre,Gray,F,19.0,Centre Striker,n/a,n/a,11.0,33 years 58 days,Jamaica,273.0
2017/18,346851.0,Alex Iwobi,Alex,Iwobi,F,17.0,Left/Centre/Right Second Striker,n/a,n/a,11.0,28 years 112 days,Nigeria,273.0
2017/18,338506.0,Lys Mousset,Lys,Mousset,F,7.0,Centre Striker,n/a,n/a,11.0,28 years 197 days,France,273.0
2017/18,281237.0,Stephen Ward,Stephen,Ward,D,3.0,Left Full Back,n/a,n/a,11.0,39 years 3 days,Ireland,273.0
2017/18,257563.0,Ben Watson,Ben,Watson,M,26.0,Centre Central Midfielder,n/a,n/a,11.0,39 years 45 days,England,273.0
2017/18,277441.0,Sergio Agüero,Sergio,Agüero,F,19.0,Centre Striker,n/a,n/a,10.0,36 years 82 days,Argentina,279.0
2017/18,270861.0,Christian Atsu,Christian,Atsu,M,n/a,Midfielder,n/a,n/a,10.0,32 years 226 days,Ghana,279.0
2017/18,18272.0,Eric Bailly,Eric,Bailly,D,4.0,Centre Central Defender,n/a,n/a,10.0,30 years 133 days,Cote D’Ivoire,279.0
2017/18,325467.0,Willian,Willian,Borges da Silva,F,20.0,Left/Centre/Right Winger,n/a,n/a,10.0,36 years 14 days,Brazil,279.0
2017/18,360824.0,Calum Chambers,Calum,Chambers,D,12.0,Defender,n/a,n/a,10.0,29 years 216 days,England,279.0
2017/18,348181.0,Sam Clucas,Sam,Clucas,M,8.0,Left/Centre Central Midfielder,n/a,n/a,10.0,33 years 333 days,England,279.0
2017/18,291459.0,Danny Drinkwater,Danny,Drinkwater,M,15.0,Midfielder,n/a,n/a,10.0,34 years 171 days,England,279.0
2017/18,356004.0,Tomer Hemed,Tomer,Hemed,F,29.0,Forward,n/a,n/a,10.0,37 years 113 days,Israel,279.0
2017/18,280778.0,Jordon Ibe,Jordon,Ibe,F,n/a,Left/Right Wing Back,n/a,n/a,10.0,28 years 259 days,England,279.0
2017/18,6013.0,Phil Jones,Phil,Jones,D,4.0,Centre Central Defender,n/a,n/a,10.0,32 years 184 days,England,279.0
2017/18,180889.0,Ki Sung-Yeung,Sung-Yeung,Ki,M,10.0,Centre Central Midfielder,Swansea City,SWA,10.0,35 years 212 days,South Korea,279.0
2017/18,345855.0,Aymeric Laporte,Aymeric,Laporte,D,27.0,Centre Central Defender,n/a,n/a,10.0,30 years 88 days,Spain,279.0
2017/18,44159.0,Victor Lindelöf,Victor,Lindelöf,D,n/a,Centre Central Defender,Manchester United,MUN,10.0,30 years 37 days,Sweden,279.0
2017/18,344429.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,M,98.0,Centre/Right Wing Back,n/a,n/a,10.0,26 years 360 days,England,279.0
2017/18,349917.0,Andros Townsend,Andros,Townsend,M,30.0,Midfielder,n/a,n/a,10.0,33 years 38 days,England,279.0
2017/18,313922.0,Benik Afobe,Benik,Afobe,F,7.0,Centre Striker,n/a,n/a,9.0,31 years 193 days,DR Congo,294.0
2017/18,348195.0,Harry Arter,Harry,Arter,M,n/a,Midfielder,n/a,n/a,9.0,34 years 239 days,Ireland,294.0
2017/18,346845.0,Rob Holding,Rob,Holding,D,4.0,Centre Central Defender,n/a,n/a,9.0,28 years 338 days,England,294.0
2017/18,277791.0,Andy King,Andy,King,M,10.0,Centre Central Midfielder,Swansea City,SWA,9.0,35 years 299 days,Wales,294.0
2017/18,348087.0,Manuel Lanzini,Manuel,Lanzini,M,10.0,Attacking Midfielder,n/a,n/a,9.0,31 years 190 days,Argentina,294.0
2017/18,44030.0,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,M,20.0,Left/Centre Attacking Midfielder,Manchester City,MCI,9.0,30 years 13 days,Portugal,294.0
2017/18,154374.0,Adrien Silva,Adrien Sebastian,Perruchet Silva,M,15.0,Centre Central Midfielder,n/a,n/a,9.0,35 years 161 days,Portugal,294.0
2017/18,289288.0,Pedro,Pedro,Rodríguez Ledesma,F,9.0,Left/Right Winger,n/a,n/a,9.0,37 years 26 days,Spain,294.0
2017/18,6161.0,Wayne Routledge,Wayne,Routledge,M,15.0,Right Winger,Swansea City,SWA,9.0,39 years 229 days,England,294.0
2017/18,264366.0,Andrew Surman,Andrew,Surman,M,16.0,Centre Central Midfielder,n/a,n/a,9.0,38 years 3 days,England,294.0
2017/18,166766.0,Charlie Adam,Charlie,Adam,M,n/a,Centre Central Midfielder,Stoke City,STK,8.0,38 years 257 days,Scotland,304.0
2017/18,319009.0,Toby Alderweireld,Toby,Alderweireld,D,23.0,Defender,n/a,n/a,8.0,35 years 174 days,Belgium,304.0
2017/18,20252.0,Miguel Britos,Miguel,Britos,D,3.0,Left/Centre Central Defender,n/a,n/a,8.0,39 years 37 days,Uruguay,304.0
2017/18,315360.0,Andreas Christensen,Andreas,Christensen,D,15.0,Centre Central Defender,n/a,n/a,8.0,28 years 135 days,Denmark,304.0
2017/18,126112.0,Steven Davis,Steven,Davis,M,10.0,Centre Central Midfielder,n/a,n/a,8.0,39 years 235 days,Northern Ireland,304.0
2017/18,176689.0,Paul Dummett,Paul,Dummett,D,n/a,Defender,n/a,n/a,8.0,32 years 332 days,Wales,304.0
2017/18,300740.0,Phil Jagielka,Phil,Jagielka,D,6.0,Centre Central Defender,n/a,n/a,8.0,42 years 6 days,England,304.0
2017/18,337757.0,Martin Kelly,Martin,Kelly,D,34.0,Right Full Back,n/a,n/a,8.0,34 years 118 days,England,304.0
2017/18,362438.0,Renato Sanches,Renato Júnior,Luz Sanches,M,85.0,Centre Central Midfielder,Swansea City,SWA,8.0,27 years 5 days,Portugal,304.0
2017/18,160330.0,Alberto Moreno,Alberto,Moreno,D,18.0,Left Full Back,n/a,n/a,8.0,32 years 49 days,Spain,304.0
2017/18,162005.0,Jacob Murphy,Jacob,Murphy,M,14.0,Left/Right Winger,n/a,n/a,8.0,29 years 181 days,England,304.0
2017/18,295821.0,Marcos Rojo,Marcos,Rojo,D,6.0,Left/Centre Central Defender,n/a,n/a,8.0,34 years 156 days,Argentina,304.0
2017/18,154249.0,Bakary Sako,Bakary,Sako,M,26.0,Left/Right Winger,n/a,n/a,8.0,36 years 119 days,Mali,304.0
2017/18,90688.0,Ezequiel Schelotto,Ezequiel,Schelotto,D,21.0,Defender,n/a,n/a,8.0,35 years 92 days,Argentina,304.0
2017/18,340927.0,Harry Winks,Harry,Winks,M,8.0,Centre Central Midfielder,n/a,n/a,8.0,28 years 203 days,England,304.0
2017/18,4600.0,Leighton Baines,Leighton,Baines,D,3.0,Left Full Back,n/a,n/a,7.0,39 years 256 days,England,319.0
2017/18,53058.0,Wilfried Bony,Wilfried,Bony,F,2.0,Centre Striker,Swansea City,SWA,7.0,35 years 257 days,Cote D’Ivoire,319.0
2017/18,6157.0,Leon Britton,Leon,Britton,M,7.0,Centre Central Midfielder,Swansea City,SWA,7.0,41 years 342 days,England,319.0
2017/18,258829.0,Guido Carrillo,Guido,Carrillo,F,7.0,Centre Striker,n/a,n/a,7.0,33 years 90 days,Argentina,319.0
2017/18,287752.0,Charlie Daniels,Charlie,Daniels,D,23.0,Left Full Back,n/a,n/a,7.0,37 years 351 days,England,319.0
2017/18,289237.0,Aleksandar Dragovic,Aleksandar,Dragovic,D,15.0,Defender,n/a,n/a,7.0,33 years 170 days,Austria,319.0
2017/18,320599.0,Kiko Femenía,Kiko,Femenía,D,17.0,Right Wing Back,Watford,WAT,7.0,33 years 203 days,Spain,319.0
2017/18,282268.0,Demarai Gray,Demarai,Gray,F,11.0,Left/Right Winger,n/a,n/a,7.0,28 years 56 days,Jamaica,319.0
2017/18,135939.0,Ragnar Klavan,Ragnar,Klavan,D,15.0,Left/Centre Central Defender,n/a,n/a,7.0,38 years 298 days,Estonia,319.0
2017/18,43231.0,Scott McTominay,Scott,McTominay,M,39.0,Centre Attacking Midfielder,n/a,n/a,7.0,27 years 259 days,Scotland,319.0
2017/18,261396.0,Marc Pugh,Marc,Pugh,M,27.0,Left Winger,n/a,n/a,7.0,37 years 143 days,England,319.0
2017/18,359468.0,Charlie Taylor,Charlie,Taylor,D,21.0,Left Full Back,Burnley,BUR,7.0,30 years 340 days,England,319.0
2017/18,168961.0,Leonardo Ulloa,Leonardo,Ulloa,F,9.0,Centre Striker,n/a,n/a,7.0,38 years 28 days,Argentina,319.0
2017/18,323820.0,Nikola Vlasic,Nikola,Vlasic,M,16.0,Centre Attacking Midfielder,n/a,n/a,7.0,26 years 324 days,Croatia,319.0
2017/18,277556.0,Theo Walcott,Theo,Walcott,F,32.0,Right Winger,Arsenal,ARS,7.0,35 years 160 days,England,319.0
2017/18,288543.0,Davide Zappacosta,Davide,Zappacosta,D,77.0,Right Full Back,n/a,n/a,7.0,32 years 73 days,Italy,319.0
2017/18,319999.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,D,17.0,Left Full Back,n/a,n/a,7.0,27 years 252 days,Ukraine,319.0
2017/18,292304.0,Nordin Amrabat,Nordin,Amrabat,F,5.0,Forward,n/a,n/a,6.0,37 years 145 days,Morocco,336.0
2017/18,288846.0,Saido Berahino,Saido,Berahino,F,24.0,Centre Striker,n/a,n/a,6.0,31 years 19 days,Burundi,336.0
2017/18,342397.0,José Fonte,José Miguel,da Rocha Fonte,D,6.0,Central Defender,n/a,n/a,6.0,40 years 245 days,Portugal,336.0
2017/18,346116.0,Ryan Fraser,Ryan,Fraser,M,26.0,Left/Right Winger,n/a,n/a,6.0,30 years 181 days,Scotland,336.0
2017/18,336747.0,Danny Ings,Danny,Ings,F,n/a,Striker,n/a,n/a,6.0,32 years 31 days,England,336.0
2017/18,20168.0,Glen Johnson,Glen,Johnson,D,8.0,Left/Right Full Back,n/a,n/a,6.0,40 years,England,336.0
2017/18,343697.0,Benjamin Mendy,Benjamin,Mendy,D,5.0,Left Full Back,n/a,n/a,6.0,30 years 37 days,France,336.0
2017/18,14289.0,Junior Stanislas,Junior,Stanislas,M,19.0,Left/Right Winger,n/a,n/a,6.0,34 years 271 days,England,336.0
2017/18,31291.0,John Stones,John,Stones,D,5.0,Centre Central Defender,Manchester City,MCI,6.0,30 years 87 days,England,336.0
2017/18,362215.0,Alexander Sørloth,Alexander,Sørloth,F,9.0,Centre Striker,n/a,n/a,6.0,28 years 262 days,Norway,336.0
2017/18,342774.0,Daniel Amartey,Daniel,Amartey,D,12.0,Centre Central Defender,n/a,n/a,5.0,29 years 246 days,Ghana,346.0
2017/18,132955.0,Kyle Bartley,Kyle,Bartley,D,5.0,Centre Central Defender,Swansea City,SWA,5.0,33 years 93 days,England,346.0
2017/18,322764.0,Hamza Choudhury,Hamza,Choudhury,M,4.0,Central Midfielder,Leicester City,LEI,5.0,26 years 327 days,England,346.0
2017/18,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,M,23.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,5.0,32 years 72 days,Brazil,346.0
2017/18,279895.0,Matteo Darmian,Matteo,Darmian,D,36.0,Left/Right Full Back,n/a,n/a,5.0,34 years 265 days,Italy,346.0
2017/18,304775.0,Edimilson Fernandes,Edimilson,Fernandes,M,11.0,Centre Central Midfielder,n/a,n/a,5.0,28 years 130 days,Switzerland,346.0
2017/18,347662.0,Davy Klaassen,Davy,Klaassen,M,14.0,Attacking Midfielder,n/a,n/a,5.0,31 years 184 days,Netherlands,346.0
2017/18,359129.0,Terence Kongolo,Terence,Kongolo,D,15.0,Central Defender,n/a,n/a,5.0,30 years 191 days,Netherlands,346.0
2017/18,343555.0,Ademola Lookman,Ademola,Lookman,F,11.0,Left/Right Winger,n/a,n/a,5.0,26 years 308 days,Nigeria,346.0
2017/18,318639.0,Chancel Mbemba,Chancel,Mbemba,D,99.0,Centre Central Defender,n/a,n/a,5.0,30 years 15 days,DR Congo,346.0
2017/18,356585.0,Alex Pritchard,Alex,Pritchard,M,29.0,Centre Attacking Midfielder,Huddersfield Town,HUD,5.0,31 years 112 days,England,346.0
2017/18,342058.0,Declan Rice,Declan,Rice,M,41.0,Centre Central Midfielder,n/a,n/a,5.0,25 years 222 days,England,346.0
2017/18,338613.0,Jesé,Jesé,Rodríguez Ruiz,F,99.0,Striker,n/a,n/a,5.0,31 years 179 days,Spain,346.0
2017/18,126920.0,Markus Suttner,Markus,Suttner,D,29.0,Left Full Back,n/a,n/a,5.0,37 years 129 days,Austria,346.0
2017/18,138364.0,Yaya Touré,Yaya,Touré,M,42.0,Central Midfielder,n/a,n/a,5.0,41 years 102 days,Cote D’Ivoire,346.0
2017/18,300569.0,Molla Wagué,Molla,Wagué,D,25.0,Defender,n/a,n/a,5.0,33 years 184 days,Mali,346.0
2017/18,324727.0,Beni Baningime,Beni,Baningime,M,6.0,Centre Defensive Midfielder,n/a,n/a,4.0,25 years 349 days,DR Congo,362.0
2017/18,359639.0,Michy Batshuayi,Michy,Batshuayi,F,44.0,Left/Centre Striker,Chelsea,CHE,4.0,30 years 326 days,Belgium,362.0
2017/18,341543.0,Daley Blind,Daley,Blind,D,17.0,Left Full Back,n/a,n/a,4.0,34 years 167 days,Netherlands,362.0
2017/18,343761.0,Sam Byram,Sam,Byram,D,25.0,Right Full Back,n/a,n/a,4.0,30 years 342 days,England,362.0
2017/18,27098.0,Nathaniel Clyne,Nathaniel,Clyne,D,17.0,Right Full Back,n/a,n/a,4.0,33 years 140 days,England,362.0
2017/18,163773.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,M,15.0,Centre Defensive Midfielder,n/a,n/a,4.0,32 years 43 days,Egypt,362.0
2017/18,177697.0,Adam Lallana,Adam,Lallana,M,10.0,Left/Centre Attacking Midfielder,n/a,n/a,4.0,36 years 105 days,England,362.0
2017/18,296173.0,Fernando Llorente,Fernando,Llorente,F,12.0,Centre Striker,n/a,n/a,4.0,39 years 179 days,Spain,362.0
2017/18,361726.0,Oliver McBurnie,Oliver,McBurnie,F,16.0,Centre Striker,n/a,n/a,4.0,28 years 80 days,Scotland,362.0
2017/18,163251.0,Georges-Kévin Nkoudou,Georges-Kévin,Nkoudou,M,7.0,Left/Right Winger,n/a,n/a,4.0,29 years 192 days,Cameroon,362.0
2017/18,313729.0,Kasey Palmer,Kasey,Palmer,M,45.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,4.0,27 years 288 days,Jamaica,362.0
2017/18,340986.0,Lucas Moura,Lucas,Rodrigues Moura da Silva,F,n/a,Winger,n/a,n/a,4.0,32 years 10 days,Brazil,362.0
2017/18,338152.0,Abdelhamid Sabiri,Abdelhamid,Sabiri,M,11.0,Attacking Midfielder,Huddersfield Town,HUD,4.0,27 years 269 days,Morocco,362.0
2017/18,129435.0,Diafra Sakho,Diafra,Sakho,F,25.0,Centre Striker,n/a,n/a,4.0,34 years 243 days,Senegal,362.0
2017/18,14011.0,Luke Shaw,Luke,Shaw,D,23.0,Left Full Back,Manchester United,MUN,4.0,29 years 42 days,England,362.0
2017/18,171555.0,Konstantinos Stafylidis,Konstantinos,Stafylidis,D,5.0,Left Full Back,Stoke City,STK,4.0,30 years 265 days,Greece,362.0
2017/18,180235.0,Nahki Wells,Nahki,Wells,F,21.0,Centre Striker,n/a,n/a,4.0,34 years 83 days,Bermuda,362.0
2017/18,30517.0,Jan Bednarek,Jan,Bednarek,D,35.0,Centre Central Defender,n/a,n/a,3.0,28 years 133 days,Poland,379.0
2017/18,277654.0,Isaiah Brown,Isaiah,Brown,M,20.0,Centre Central Midfielder,n/a,n/a,3.0,27 years 229 days,England,379.0
2017/18,360825.0,Nathaniel Chalobah,Nathaniel,Chalobah,D,n/a,Defender,n/a,n/a,3.0,29 years 255 days,England,379.0
2017/18,94007.0,Séamus Coleman,Séamus,Coleman,D,n/a,Right Full Back,Everton,EVE,3.0,35 years 317 days,Ireland,379.0
2017/18,281578.0,Gerard Deulofeu,Gerard,Deulofeu,F,10.0,Left Winger,n/a,n/a,3.0,30 years 163 days,Spain,379.0
2017/18,361025.0,Tom Edwards,Tom,Edwards,D,2.0,Defender,n/a,n/a,3.0,25 years 214 days,England,379.0
2017/18,348086.0,Ramiro Funes Mori,Ramiro,Funes Mori,D,3.0,Central Defender,n/a,n/a,3.0,33 years 171 days,Argentina,379.0
2017/18,337204.0,Jordan Hugill,Jordan,Hugill,F,10.0,Centre Striker,n/a,n/a,3.0,32 years 80 days,England,379.0
2017/18,94284.0,Joe Lolley,Joe,Lolley,F,23.0,Left/Right Winger,n/a,n/a,3.0,31 years 364 days,England,379.0
2017/18,162276.0,Eliaquim Mangala,Eliaquim,Mangala,D,4.0,Centre Central Defender,n/a,n/a,3.0,33 years 192 days,France,379.0
2017/18,289231.0,James McCarthy,James,McCarthy,M,16.0,Centre Central Midfielder,n/a,n/a,3.0,33 years 285 days,Ireland,379.0
2017/18,354653.0,Aleksandar Mitrovic,Aleksandar,Mitrovic,F,9.0,Forward,n/a,n/a,3.0,29 years 342 days,Serbia,379.0
2017/18,329286.0,Charly Musonda,Charly,Musonda,M,21.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,3.0,27 years 313 days,Belgium,379.0
2017/18,163393.0,Luciano Narsingh,Luciano,Narsingh,F,7.0,Left/Right Winger,Swansea City,SWA,3.0,33 years 345 days,Netherlands,379.0
2017/18,324030.0,Emerson,Emerson,Palmieri dos Santos,D,33.0,Left Full Back,n/a,n/a,3.0,30 years 20 days,Italy,379.0
2017/18,362847.0,Jairo Riedewald,Jairo,Riedewald,M,4.0,Centre Defensive Midfielder,n/a,n/a,3.0,27 years 349 days,Netherlands,379.0
2017/18,315859.0,Mamadou Sakho,Mamadou,Sakho,D,75.0,Centre Central Defender,n/a,n/a,3.0,34 years 192 days,France,379.0
2017/18,356779.0,Islam Slimani,Islam,Slimani,F,13.0,Forward,n/a,n/a,3.0,36 years 66 days,Algeria,379.0
2017/18,287383.0,Joe Willock,Joe,Willock,M,28.0,Centre Attacking Midfielder,n/a,n/a,3.0,25 years 3 days,England,379.0
2017/18,363204.0,Asmir Begovic,Asmir,Begovic,G,n/a,Goalkeeper,n/a,n/a,2.0,37 years 64 days,Bosnia & Herzegovina,398.0
2017/18,346831.0,Oliver Burke,Oliver,Burke,F,45.0,Centre Striker,n/a,n/a,2.0,27 years 138 days,Scotland,398.0
2017/18,347715.0,Craig Cathcart,Craig,Cathcart,D,n/a,Centre Central Defender,Watford,WAT,2.0,35 years 199 days,Northern Ireland,398.0
2017/18,187933.0,Francis Coquelin,Francis,Coquelin,M,19.0,Centre Defensive Midfielder,n/a,n/a,2.0,33 years 102 days,France,398.0
2017/18,135209.0,Thibaut Courtois,Thibaut,Courtois,G,1.0,Goalkeeper,n/a,n/a,2.0,32 years 104 days,Belgium,398.0
2017/18,93975.0,Jay Fulton,Jay,Fulton,M,28.0,Midfielder,n/a,n/a,2.0,30 years 144 days,Scotland,398.0
2017/18,136702.0,Connor Goldson,Connor,Goldson,D,6.0,Centre Central Defender,n/a,n/a,2.0,31 years 249 days,England,398.0
2017/18,135235.0,Michael Hefele,Michael,Hefele,D,44.0,Centre Central Defender,n/a,n/a,2.0,33 years 357 days,Germany,398.0
2017/18,327268.0,Loris Karius,Loris,Karius,G,18.0,Goalkeeper,Liverpool,LIV,2.0,31 years 62 days,Germany,398.0
2017/18,357819.0,Jürgen Locadia,Jürgen,Locadia,F,19.0,Centre Striker,n/a,n/a,2.0,30 years 290 days,Curacao,398.0
2017/18,345765.0,Konstantinos Mavropanos,Konstantinos,Mavropanos,D,15.0,Centre Central Defender,Arsenal,ARS,2.0,26 years 256 days,Greece,398.0
2017/18,137403.0,Gareth McAuley,Gareth,McAuley,D,36.0,Centre Central Defender,West Bromwich Albion,WBA,2.0,44 years 262 days,Northern Ireland,398.0
2017/18,5899.0,Per Mertesacker,Per,Mertesacker,D,4.0,Centre Central Defender,n/a,n/a,2.0,39 years 329 days,Germany,398.0
2017/18,162448.0,Simon Mignolet,Simon,Mignolet,G,22.0,Goalkeeper,n/a,n/a,2.0,36 years 170 days,Belgium,398.0
2017/18,160323.0,Tyrone Mings,Tyrone,Mings,D,5.0,Centre Central Defender,n/a,n/a,2.0,31 years 163 days,England,398.0
2017/18,359275.0,Lasse Sørensen,Lasse,Sørensen,M,2.0,Right,n/a,n/a,2.0,24 years 307 days,Denmark,398.0
2017/18,362816.0,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,D,29.0,Right Full Back,n/a,n/a,2.0,26 years 271 days,England,398.0
2017/18,335248.0,Rolando Aarons,Rolando,Aarons,M,20.0,Left/Right Winger,n/a,n/a,1.0,28 years 281 days,Jamaica,415.0
2017/18,99561.0,Ibrahim Afellay,Ibrahim,Afellay,M,17.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,1.0,38 years 143 days,Netherlands,415.0
2017/18,345706.0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,F,10.0,Striker,n/a,n/a,1.0,35 years 66 days,Gabon,415.0
2017/18,359465.0,Ross Barkley,Ross,Barkley,M,6.0,Centre Central Midfielder,Chelsea,CHE,1.0,30 years 262 days,England,415.0
2017/18,342771.0,Harvey Barnes,Harvey,Barnes,M,11.0,Left/Right Winger,n/a,n/a,1.0,26 years 258 days,England,415.0
2017/18,277218.0,Yohan Benalouane,Yohan,Benalouane,D,29.0,Defender,n/a,n/a,1.0,37 years 148 days,Tunisia,415.0
2017/18,291946.0,Muhamed Besic,Muhamed,Besic,M,5.0,Midfielder,n/a,n/a,1.0,31 years 348 days,Bosnia & Herzegovina,415.0
2017/18,360579.0,Jérémie Boga,Jérémie,Boga,F,7.0,Left Winger,n/a,n/a,1.0,27 years 233 days,Cote D’Ivoire,415.0
2017/18,4242.0,Michael Carrick,Michael,Carrick,M,16.0,Centre Central Midfielder,n/a,n/a,1.0,43 years 26 days,England,415.0
2017/18,326908.0,Nacer Chadli,Nacer,Chadli,M,89.0,Left/Centre/Right Attacking Midfielder,West Bromwich Albion,WBA,1.0,35 years 21 days,Belgium,415.0
2017/18,15253.0,Heurelho Gomes,Heurelho,da Silva Gomes,G,1.0,Goalkeeper,n/a,n/a,1.0,43 years 190 days,Brazil,415.0
2017/18,320646.0,Fousseni Diabaté,Fousseni,Diabaté,M,18.0,Right Winger,n/a,n/a,1.0,28 years 310 days,Mali,415.0
2017/18,256796.0,Brahim Díaz,Brahim,Díaz,F,21.0,Left/Centre Winger,n/a,n/a,1.0,25 years 20 days,Morocco,415.0
2017/18,129917.0,Lukasz Fabianski,Lukasz,Fabianski,G,1.0,Goalkeeper,Swansea City,SWA,1.0,39 years 127 days,Poland,415.0
2017/18,260162.0,Phil Foden,Phil,Foden,M,n/a,Centre Central Midfielder,Manchester City,MCI,1.0,24 years 87 days,England,415.0
2017/18,339679.0,Ben Foster,Ben,Foster,G,12.0,Goalkeeper,West Bromwich Albion,WBA,1.0,41 years 142 days,England,415.0
2017/18,289224.0,Joe Hart,Joe,Hart,G,1.0,Goalkeeper,n/a,n/a,1.0,37 years 126 days,England,415.0
2017/18,126029.0,Zlatan Ibrahimovic,Zlatan,Ibrahimovic,F,11.0,Centre Striker,n/a,n/a,1.0,42 years 325 days,Sweden,415.0
2017/18,139710.0,Stephen Ireland,Stephen,Ireland,M,17.0,Centre Central Midfielder,n/a,n/a,1.0,38 years 1 day,Ireland,415.0
2017/18,315807.0,Vincent Janssen,Vincent,Janssen,F,18.0,Forward,n/a,n/a,1.0,30 years 69 days,Netherlands,415.0
2017/18,32102.0,Younes Kaboul,Younes,Kaboul,D,4.0,Centre Central Defender,n/a,n/a,1.0,38 years 232 days,France,415.0
2017/18,115678.0,Bojan,Bojan,Krkíc Pérez,F,15.0,Left/Centre/Right Second Striker,n/a,n/a,1.0,33 years 361 days,Spain,415.0
2017/18,267759.0,Lee Chung-Yong,Chung-Yong,Lee,M,72.0,Midfielder,n/a,n/a,1.0,36 years 52 days,South Korea,415.0
2017/18,25178.0,Hugo Lloris,Hugo,Lloris,G,1.0,Goalkeeper,n/a,n/a,1.0,37 years 241 days,France,415.0
2017/18,134603.0,Kevin Mirallas,Kevin,Mirallas,F,11.0,Left/Right Winger,n/a,n/a,1.0,36 years 323 days,Belgium,415.0
2017/18,303005.0,Jamie Murphy,Jamie,Murphy,F,7.0,Left Winger,n/a,n/a,1.0,34 years 361 days,Scotland,415.0
2017/18,32020.0,Boaz Myhill,Boaz,Myhill,G,1.0,Goalkeeper,West Bromwich Albion,WBA,1.0,41 years 288 days,Wales,415.0
2017/18,358044.0,Julien Ngoy,Julien,Ngoy,F,9.0,Left/Centre/Right Striker,n/a,n/a,1.0,26 years 295 days,Belgium,415.0
2017/18,161996.0,Eddie Nketiah,Eddie,Nketiah,F,14.0,Centre Striker,n/a,n/a,1.0,25 years 85 days,England,415.0
2017/18,170889.0,Reece Oxford,Reece,Oxford,D,4.0,Centre Central Defender,n/a,n/a,1.0,25 years 251 days,England,415.0
2017/18,46085.0,Jordan Pickford,Jordan,Pickford,G,n/a,Goalkeeper,n/a,n/a,1.0,30 years 169 days,England,415.0
2017/18,137887.0,Jérémy Pied,Jérémy,Pied,D,26.0,Right Full Back,n/a,n/a,1.0,35 years 182 days,France,415.0
2017/18,313738.0,Nick Pope,Nick,Pope,G,22.0,Goalkeeper,Burnley,BUR,1.0,32 years 126 days,England,415.0
2017/18,340730.0,Sandro Ramírez,Sandro,Ramírez,F,19.0,Striker,n/a,n/a,1.0,29 years 45 days,Spain,415.0
